gene	length	GC%
AMY1A	215	46.9767441860465
AMY1B	217	41.0138248847926
AMY1C	224	45.0892857142857
NTNG1	627	43.7001594896332
VAV3	311	83.2797427652733
SLC25A24	205	79.0243902439024
NBPF4	213	51.1737089201878
NBPF6	213	51.1737089201878
FAM102B	329	82.9787234042553
HENMT1	421	61.520190023753
PRPF38B	282	65.9574468085106
FNDC7	26	50
STXBP3	64	62.5
AKNAD1	269	46.0966542750929
GPSM2	773	57.8266494178525
CLCC1	262	50.381679389313
WDR47	261	69.7318007662835
TAF13	24	62.5
TMEM167B	100	70
C1orf194	180	58.3333333333333
ELAPOR1	69	65.2173913043478
SARS1	75	66.6666666666667
CELSR2	541	83.5489833641405
PSRC1	146	62.3287671232877
MYBPHL	20	70
SORT1	433	48.0369515011547
PSMA5	118	64.4067796610169
SYPL2	298	75.1677852348993
ATXN7L2	475	65.6842105263158
CYB561D1	25	84
AMIGO1	395	74.4303797468354
GPR61	683	54.0263543191801
GNAI3	106	71.6981132075472
GNAT2	187	50.8021390374332
AMPD2	704	66.3352272727273
GSTM4	914	58.0962800875274
GSTM2	94	63.8297872340426
GSTM1	57	59.6491228070175
GSTM5	62	61.2903225806452
GSTM3	310	65.4838709677419
EPS8L3	230	63.4782608695652
CSF1	175	76
AHCYL1	800	67.625
STRIP1	6	66.6666666666667
ALX3	60	83.3333333333333
UBL4B	92	58.695652173913
SLC6A17	477	72.3270440251572
KCNC4	27	70.3703703703704
RBM15	900	55.5555555555556
SLC16A4	194	39.1752577319588
LAMTOR5	607	56.0131795716639
PROK1	68	57.3529411764706
KCNA10	388	42.2680412371134
KCNA2	822	58.8807785888078
KCNA3	131	74.0458015267176
CD53	182	51.0989010989011
LRIF1	234	62.3931623931624
DRAM2	618	57.2815533980583
CEPT1	208	48.5576923076923
DENND2D	187	56.1497326203209
CHI3L2	771	46.0440985732815
CHIA	168	51.1904761904762
PIFO	31	58.0645161290323
OVGP1	14	42.8571428571429
WDR77	87	63.2183908045977
ATP5PB	78	53.8461538461538
C1orf162	250	44
TMIGD3	279	53.763440860215
ADORA3	279	53.763440860215
RAP1A	179	72.0670391061452
INKA2	153	71.8954248366013
DDX20	22	68.1818181818182
KCND3	236	77.1186440677966
CTTNBP2NL	192	46.3541666666667
WNT2B	298	72.4832214765101
ST7L	166	68.0722891566265
CAPZA1	13	53.8461538461538
MOV10	1029	55.0048590864917
RHOC	1210	57.1074380165289
PPM1J	1409	65.5074520936835
TAFA3	454	66.9603524229075
SLC16A1	832	61.0576923076923
LRIG2	209	63.1578947368421
MAGI3	519	75.1445086705202
PHTF1	494	68.4210526315789
RSBN1	64	59.375
PTPN22	89	47.1910112359551
BCL2L15	206	40.2912621359223
AP4B1	82	59.7560975609756
DCLRE1B	261	62.4521072796935
HIPK1	211	59.7156398104265
OLFML3	438	58.9041095890411
SYT6	97	74.2268041237113
TRIM33	127	77.1653543307087
BCAS2	24	58.3333333333333
DENND2C	640	37.34375
AMPD1	147	38.7755102040816
NRAS	131	58.7786259541985
CSDE1	522	45.7854406130268
SIKE1	78	62.8205128205128
SYCP1	180	55.5555555555556
TSHB	36	50
TSPAN2	71	83.0985915492958
NGF	2226	44.743935309973
VANGL1	254	62.2047244094488
CASQ2	173	48.5549132947977
NHLH2	5545	46.3841298467088
SLC22A15	115	82.6086956521739
MAB21L3	503	43.9363817097416
ATP1A1	363	71.6253443526171
CD58	54	70.3703703703704
IGSF3	768	55.859375
CD2	63	42.8571428571429
PTGFRN	288	74.6527777777778
CD101	58	46.551724137931
TTF2	21	61.9047619047619
TRIM45	548	64.051094890511
VTCN1	472	43.4322033898305
MAN1A2	735	53.8775510204082
TENT5C	133	66.1654135338346
GDAP2	241	58.50622406639
WDR3	76	57.8947368421053
SPAG17	71	61.9718309859155
TBX15	548	64.5985401459854
WARS2	4	50
HAO2	352	47.4431818181818
HSD3B2	249	45.7831325301205
HSD3B1	138	49.2753623188406
ZNF697	613	69.6574225122349
PHGDH	833	58.703481392557
HMGCS2	61	49.1803278688525
REG4	266	42.1052631578947
ADAM30	179	64.804469273743
NOTCH2	256	69.921875
SEC22B	139	58.9928057553957
NOTCH2NLR	232	72.4137931034483
NBPF26	192	51.0416666666667
PPIAL4A	75	44
FCGR1B	50	42
FAM72B	851	54.9941245593419
SRGAP2C	692	64.3063583815029
FAM72C	845	55.0295857988166
PPIAL4E	75	46.6666666666667
NBPF15	1067	50.4217432052484
PPIAL4F	75	46.6666666666667
SRGAP2B	848	62.9716981132076
FAM72D	874	54.6910755148741
NBPF20	193	50.259067357513
GPR89A	146	68.4931506849315
PDZK1	73	58.9041095890411
CD160	158	50.6329113924051
RNF115	222	73.8738738738739
POLR3C	190	63.1578947368421
NUDT17	11	54.5454545454545
PIAS3	91	72.5274725274725
ANKRD35	108	69.4444444444444
ITGA10	36	50
PEX11B	84	60.7142857142857
RBM8A	58	56.8965517241379
CH17-270A2.2	61	42.6229508196721
LIX1L	90	71.1111111111111
ANKRD34A	1288	56.832298136646
POLR3GL	120	58.3333333333333
TXNIP	313	35.4632587859425
HJV	238	56.7226890756302
NBPF10	35	57.1428571428571
NOTCH2NLA	362	68.7845303867403
PPIAL4H	75	45.3333333333333
NBPF12	1060	52.3584905660377
PRKAB2	65	67.6923076923077
FMO5	275	73.0909090909091
CHD1L	27	88.8888888888889
BCL9	651	50.8448540706605
ACP6	476	62.3949579831933
GJA5	144	52.7777777777778
GJA8	78	50
GPR89B	117	68.3760683760684
NBPF11	1151	58.8184187662902
PPIAL4G	50	56
NBPF14	192	51.0416666666667
NOTCH2NLB	315	71.4285714285714
NUDT4B	179	82.122905027933
PDE4DIP	440	70.4545454545455
NBPF9	870	55.7471264367816
NOTCH2NLC	446	43.2735426008969
CH17-159N18.5	1270	57.0866141732283
NBPF19	786	44.147582697201
PPIAL4C	33	60.6060606060606
FCGR1A	50	44
H2BC18	36	33.3333333333333
H3C13	12	50
H4C14	17	70.5882352941177
H3C14	36	61.1111111111111
H2AC18	38	55.2631578947368
H2AC19	53	56.6037735849057
H3C15	36	61.1111111111111
H4C15	17	70.5882352941177
H2BC21	12	50
H2AC20	57	38.5964912280702
H2AC21	49	38.7755102040816
BOLA1	664	57.5301204819277
SV2A	453	58.0573951434879
SF3B4	44	65.9090909090909
MTMR11	232	56.8965517241379
OTUD7B	345	67.536231884058
VPS45	673	57.3551263001486
PLEKHO1	342	80.9941520467836
ANP32E	326	50.6134969325153
CA14	355	54.9295774647887
APH1A	493	64.3002028397566
C1orf54	770	55.3246753246753
CIART	714	55.7422969187675
MRPS21	447	51.2304250559284
PRPF3	108	47.2222222222222
RPRD2	568	55.1056338028169
TARS2	32	50
ECM1	101	59.4059405940594
ADAMTSL4	289	70.5882352941177
MCL1	80	61.25
ENSA	107	67.2897196261682
GOLPH3L	175	50.2857142857143
HORMAD1	125	55.2
CTSS	261	39.8467432950192
CTSK	720	45.6944444444444
ARNT	32	84.375
CTXND2	251	48.605577689243
SETDB1	190	56.3157894736842
CERS2	426	77.9342723004695
ANXA9	201	57.7114427860697
MINDY1	955	53.8219895287958
PRUNE1	184	67.3913043478261
BNIPL	1451	48.1736733287388
C1orf56	97	67.0103092783505
CDC42SE1	885	58.4180790960452
MLLT11	163	52.760736196319
GABPB2	174	55.7471264367816
SEMA6C	1692	63.9479905437352
TNFAIP8L2	106	53.7735849056604
SCNM1	9	55.5555555555556
LYSMD1	644	54.5031055900621
TMOD4	100	62
VPS72	76	65.7894736842105
PIP5K1A	445	58.4269662921348
PSMD4	74	64.8648648648649
ZNF687	970	52.3711340206186
PI4KB	581	57.6592082616179
RFX5	179	50.2793296089386
SELENBP1	145	62.7586206896552
PSMB4	15	53.3333333333333
POGZ	344	68.8953488372093
CGN	143	73.4265734265734
TUFT1	58	65.5172413793103
SNX27	173	79.1907514450867
CELF3	783	65.6449553001277
RIIAD1	1287	53.1468531468531
MRPL9	17	47.0588235294118
OAZ3	3144	43.6068702290076
TDRKH	634	57.7287066246057
LINGO4	203	66.0098522167488
RORC	160	67.5
C2CD4D	586	59.8976109215017
THEM5	147	59.8639455782313
THEM4	53	77.3584905660377
S100A10	129	72.8682170542636
S100A11	89	73.0337078651685
TCHHL1	65	55.3846153846154
TCHH	95	44.2105263157895
RPTN	65	49.2307692307692
HRNR	76	40.7894736842105
FLG	72	43.0555555555556
FLG2	73	43.8356164383562
CRNN	63	47.6190476190476
LCE5A	217	50.6912442396313
CRCT1	93	56.989247311828
LCE3E	64	56.25
LCE3D	69	57.9710144927536
LCE3C	76	48.6842105263158
LCE2D	71	54.9295774647887
LCE2C	55	60
LCE2B	54	59.2592592592593
LCE2A	70	54.2857142857143
LCE4A	256	54.6875
KPRP	28	57.1428571428571
LCE1F	73	61.6438356164384
LCE1E	73	54.7945205479452
LCE1D	73	58.9041095890411
LCE1C	71	63.3802816901408
LCE1B	476	36.9747899159664
LCE6A	177	53.1073446327684
RP1-13P20.6	57	49.1228070175439
SMCP	145	44.8275862068966
IVL	63	52.3809523809524
SPRR5	113	53.0973451327434
SPRR4	67	62.6865671641791
SPRR3	150	48.6666666666667
SPRR1B	64	50
SPRR2D	281	45.9074733096085
SPRR2A	61	55.7377049180328
SPRR2B	1	100
SPRR2E	75	38.6666666666667
SPRR2F	62	51.6129032258064
SPRR2G	60	41.6666666666667
LELP1	123	50.4065040650407
PRR9	56	48.2142857142857
LORICRIN	70	52.8571428571429
PGLYRP3	351	60.6837606837607
PGLYRP4	360	59.7222222222222
S100A9	43	53.4883720930233
S100A12	90	52.2222222222222
S100A8	142	58.4507042253521
S100A7A	61	44.2622950819672
S100A7L2	33	45.4545454545455
S100A7	74	52.7027027027027
S100A6	303	66.996699669967
S100A5	282	48.936170212766
S100A4	121	59.504132231405
S100A3	83	53.0120481927711
S100A2	349	63.323782234957
S100A16	212	68.8679245283019
S100A14	273	56.7765567765568
S100A13	305	59.0163934426229
S100A1	147	57.8231292517007
CHTOP	8	75
SNAPIN	41	65.8536585365854
ILF2	239	54.8117154811716
NPR1	421	68.4085510688836
INTS3	585	61.5384615384615
SLC27A3	760	54.078947368421
GATAD2B	241	73.8589211618257
DENND4B	441	78.6848072562358
CRTC2	115	76.5217391304348
SLC39A1	760	58.8157894736842
CREB3L4	268	51.1194029850746
JTB	422	68.4834123222749
RP11-422P24.14	10	80
RAB13	502	44.2231075697211
RPS27	34	61.7647058823529
NUP210L	72	63.8888888888889
TPM3	82	57.3170731707317
C1orf189	26	34.6153846153846
C1orf43	230	64.7826086956522
UBAP2L	167	55.688622754491
HAX1	115	61.7391304347826
AQP10	36	50
ATP8B2	215	76.7441860465116
IL6R	287	71.4285714285714
TDRD10	838	73.2696897374702
UBE2Q1	109	87.1559633027523
CHRNB2	267	70.4119850187266
ADAR	1436	55.5013927576602
KCNN3	314	58.5987261146497
PMVK	34	73.5294117647059
PBXIP1	67	58.2089552238806
PYGO2	206	72.8155339805825
SHC1	221	65.158371040724
CKS1B	249	55.421686746988
FLAD1	343	48.9795918367347
LENEP	22	59.0909090909091
ZBTB7B	458	70.0873362445415
DCST2	80	53.75
DCST1	96	56.25
ADAM15	101	80.1980198019802
EFNA4	84	64.2857142857143
RP11-540D14.8	76	64.4736842105263
EFNA3	105	81.9047619047619
EFNA1	102	70.5882352941177
SLC50A1	281	55.5160142348754
DPM3	77	59.7402597402597
KRTCAP2	221	64.2533936651584
TRIM46	260	67.3076923076923
MUC1	72	63.8888888888889
THBS3	105	69.5238095238095
MTX1	110	69.0909090909091
GBA	233	61.8025751072961
FAM189B	606	71.4521452145215
SCAMP3	209	64.5933014354067
CLK2	304	75.9868421052632
HCN3	128	70.3125
PKLR	43	62.7906976744186
FDPS	162	58.641975308642
RUSC1	184	66.8478260869565
ASH1L	750	65.8666666666667
MSTO1	31	80.6451612903226
YY1AP1	192	69.2708333333333
DAP3	91	64.8351648351648
GON4L	123	55.2845528455285
SYT11	195	58.4615384615385
RIT1	150	64
KHDC4	26	65.3846153846154
RXFP4	72	58.3333333333333
ARHGEF2	250	53.6
SSR2	64	56.25
UBQLN4	97	84.5360824742268
LAMTOR2	108	69.4444444444444
RAB25	241	59.3360995850622
MEX3A	467	65.3104925053533
LMNA	208	73.5576923076923
SEMA4A	208	59.1346153846154
SLC25A44	329	62.0060790273556
PMF1-BGLAP	34	50
PMF1	9	33.3333333333333
BGLAP	48	68.75
PAQR6	681	67.4008810572687
SMG5	145	77.9310344827586
TMEM79	161	53.416149068323
GLMP	35	62.8571428571429
VHLL	118	47.4576271186441
CCT3	63	66.6666666666667
TSACC	360	45.8333333333333
MEF2D	428	67.0560747663551
IQGAP3	36	52.7777777777778
TTC24	40	60
NAXE	39	89.7435897435898
GPATCH4	129	53.4883720930233
HAPLN2	286	54.5454545454545
BCAN	167	68.8622754491018
NES	143	65.034965034965
CRABP2	208	61.5384615384615
ISG20L2	783	51.0855683269476
RRNAD1	636	66.9811320754717
MRPL24	471	54.140127388535
HDGF	246	81.7073170731707
PRCC	237	64.1350210970464
SH2D2A	140	57.8571428571429
NTRK1	371	58.4905660377358
INSRR	496	61.8951612903226
PEAR1	225	71.1111111111111
LRRC71	172	64.5348837209302
ARHGEF11	1412	46.5297450424929
ETV3L	285	58.5964912280702
ETV3	93	67.741935483871
FCRL5	153	46.4052287581699
FCRL4	141	51.063829787234
FCRL3	204	50.4901960784314
FCRL2	59	44.0677966101695
FCRL1	83	51.8072289156626
CD5L	107	44.8598130841121
KIRREL1	404	67.3267326732673
SMIM42	227	46.6960352422907
CD1D	499	57.1142284569138
CD1A	246	43.4959349593496
CD1C	142	41.5492957746479
CD1B	108	45.3703703703704
CD1E	95	49.4736842105263
OR10K2	366	42.6229508196721
OR10K1	357	45.0980392156863
OR10R2	106	40.5660377358491
OR6Y1	1572	38.4860050890585
OR6P1	256	46.875
OR10Z1	247	44.5344129554656
SPTA1	198	35.8585858585859
OR6K3	55	49.0909090909091
OR6N1	193	49.740932642487
OR6K6	168	36.9047619047619
OR6N2	41	48.780487804878
MNDA	227	39.2070484581498
PYHIN1	245	37.1428571428571
IFI16	275	41.0909090909091
AIM2	154	50
CADM3	151	76.158940397351
ACKR1	843	54.5670225385528
FCER1A	99	51.5151515151515
OR10J1	216	52.7777777777778
APCS	96	54.1666666666667
CRP	104	49.0384615384615
DUSP23	139	73.3812949640288
FCRL6	86	44.1860465116279
SLAMF8	26	53.8461538461538
VSIG8	136	64.7058823529412
CFAP45	456	51.9736842105263
TAGLN2	247	59.1093117408907
IGSF9	215	60
SLAMF9	100	57
KCNJ10	139	68.3453237410072
PIGM	251	61.7529880478088
KCNJ9	274	72.6277372262774
IGSF8	217	72.8110599078341
ATP1A2	103	65.0485436893204
CASQ1	177	62.7118644067797
PEA15	348	58.0459770114943
DCAF8	435	60.4597701149425
RP11-574F21.3	6	50
PEX19	9	55.5555555555556
COPA	80	63.75
NCSTN	81	61.7283950617284
NHLH1	442	61.0859728506787
VANGL2	496	67.9435483870968
SLAMF6	70	48.5714285714286
CD84	59	47.4576271186441
SLAMF1	99	59.5959595959596
CD48	40	55
SLAMF7	55	45.4545454545455
LY9	114	44.7368421052632
CD244	210	61.4285714285714
ITLN1	126	52.3809523809524
ITLN2	68	57.3529411764706
F11R	270	68.5185185185185
RP11-544M22.13	55	76.3636363636364
TSTD1	48	77.0833333333333
USF1	205	57.5609756097561
ARHGAP30	267	68.5393258426966
NECTIN4	262	62.2137404580153
KLHDC9	175	72
PFDN2	11	72.7272727272727
NIT1	59	57.6271186440678
DEDD	214	68.2242990654206
UFC1	20	65
USP21	341	63.9296187683284
PPOX	140	67.1428571428571
B4GALT3	727	60.9353507565337
ADAMTS4	427	57.1428571428571
NDUFS2	303	58.4158415841584
FCER1G	27	62.962962962963
APOA2	24	66.6666666666667
TOMM40L	333	57.0570570570571
NR1I3	143	49.6503496503497
PCP4L1	230	71.304347826087
MPZ	63	66.6666666666667
SDHC	25	60
CFAP126	8	37.5
FCGR2A	11	63.6363636363636
HSPA6	119	68.0672268907563
FCGR3A	82	51.219512195122
FCGR2C	99	56.5656565656566
FCGR3B	285	51.5789473684211
FCGR2B	81	61.7283950617284
FCRLA	242	43.3884297520661
FCRLB	215	51.1627906976744
DUSP12	16	81.25
ATF6	41	41.4634146341463
OLFML2B	439	70.3872437357631
NOS1AP	2367	48.1622306717364
SPATA46	64	59.375
C1orf226	174	45.9770114942529
SH2D1B	120	54.1666666666667
UHMK1	183	72.1311475409836
UAP1	329	67.7811550151976
DDR2	438	48.6301369863014
HSD17B7	99	57.5757575757576
CCDC190	175	57.1428571428571
RGS4	160	48.125
RGS5	547	49.908592321755
NUF2	279	59.4982078853047
PBX1	639	55.2425665101721
LMX1A	383	72.3237597911227
RXRG	889	57.4803149606299
LRRC52	297	56.5656565656566
MGST3	67	61.1940298507463
ALDH9A1	305	62.9508196721312
TMCO1	18	61.1111111111111
UCK2	330	50
POGK	360	51.3888888888889
TADA1	31	70.9677419354839
ILDR2	272	77.2058823529412
MAEL	264	66.6666666666667
GPA33	90	52.2222222222222
STYXL2	136	57.3529411764706
POU2F1	235	41.7021276595745
CD247	145	57.2413793103448
CREG1	64	73.4375
RCSD1	192	79.1666666666667
MPZL1	170	75.2941176470588
ADCY10	217	46.0829493087558
MPC2	191	72.7748691099476
DCAF6	353	68.8385269121813
GPR161	618	57.7669902912621
TIPRL	116	67.2413793103448
SFT2D2	76	67.1052631578947
TBX19	214	51.8691588785047
XCL2	33	66.6666666666667
XCL1	33	60.6060606060606
DPT	32	50
ATP1B1	529	76.3705103969754
NME7	236	57.6271186440678
BLZF1	198	48.989898989899
CCDC181	508	55.7086614173228
SLC19A2	178	67.4157303370787
F5	95	66.3157894736842
SELP	50	56
C1orf112	700	41.1428571428571
SELL	165	52.1212121212121
SELE	157	44.5859872611465
METTL18	295	41.3559322033898
SCYL3	159	62.2641509433962
KIFAP3	1502	36.3515312916112
METTL11B	149	41.6107382550336
GORAB	58	70.6896551724138
PRRX1	88	68.1818181818182
MROH9	91	36.2637362637363
FMO3	83	43.3734939759036
FMO2	66	43.9393939393939
FMO1	119	49.5798319327731
FMO4	381	36.745406824147
PRRC2C	263	57.4144486692015
MYOCOS	711	49.0857946554149
MYOC	77	61.038961038961
VAMP4	205	63.9024390243902
EEF1AKNMT	308	54.8701298701299
DNM3	159	74.8427672955975
PIGC	1464	45.4234972677596
C1orf105	201	42.7860696517413
SUCO	124	46.7741935483871
FASLG	99	57.5757575757576
TNFSF18	45	33.3333333333333
TNFSF4	155	43.2258064516129
PRDX6	63	66.6666666666667
SLC9C2	401	42.14463840399
RP3-436N22.5	36	61.1111111111111
ANKRD45	50	58
TEX50	184	28.2608695652174
KLHL20	139	58.9928057553957
CENPL	773	55.627425614489
DARS2	567	53.0864197530864
ZBTB37	191	45.0261780104712
SERPINC1	68	54.4117647058823
RC3H1	412	58.0097087378641
RABGAP1L	171	66.0818713450292
GPR52	148	50
CACYBP	234	73.9316239316239
MRPS14	17	47.0588235294118
TNN	138	62.3188405797101
KIAA0040	520	56.1538461538462
TNR	534	53.3707865168539
COP1	308	69.1558441558442
PAPPA2	1160	44.7413793103448
ASTN1	36	69.4444444444444
BRINP2	851	60.5170387779083
SEC16B	90	45.5555555555556
RASAL2	125	48
TEX35	71	61.9718309859155
RALGPS2	356	69.1011235955056
ANGPTL1	473	35.9408033826639
FAM20B	338	68.6390532544379
TOR3A	59	76.271186440678
ABL2	280	75
SOAT1	346	62.4277456647399
AXDND1	387	53.4883720930233
NPHS2	84	75
TDRD5	308	71.1038961038961
FAM163A	396	71.2121212121212
TOR1AIP2	811	48.4586929716399
TOR1AIP1	218	62.3853211009174
CEP350	346	72.5433526011561
QSOX1	39	69.2307692307692
LHX4	266	59.3984962406015
ACBD6	688	69.0406976744186
XPR1	180	71.6666666666667
KIAA1614	347	76.657060518732
STX6	197	74.6192893401015
MR1	212	46.6981132075472
IER5	203	61.0837438423645
CACNA1E	228	57.4561403508772
ZNF648	208	55.2884615384615
GLUL	125	64
TEDDM1	182	50
RGSL1	20	55
RNASEL	254	46.0629921259843
RGS16	130	66.1538461538461
RGS8	90	55.5555555555556
NPL	645	62.7906976744186
DHX9	132	53.7878787878788
SHCBP1L	33	72.7272727272727
LAMC1	297	78.1144781144781
LAMC2	89	73.0337078651685
NMNAT2	135	48.8888888888889
SMG7	195	70.7692307692308
NCF2	275	52.3636363636364
ARPC5	124	64.5161290322581
RGL1	449	59.6881959910913
APOBEC4	275	41.8181818181818
COLGALT2	371	74.3935309973046
TSEN15	44	84.0909090909091
C1orf21	464	63.3620689655172
EDEM3	212	73.1132075471698
NIBAN1	152	63.1578947368421
RNF2	94	73.4042553191489
TRMT1L	241	60.5809128630705
SWT1	157	63.6942675159236
IVNS1ABP	537	51.2104283054004
HMCN1	389	62.7249357326478
PRG4	45	46.6666666666667
TPR	225	71.5555555555555
ODR4	156	52.5641025641026
PDC	80	43.75
PTGS2	332	64.7590361445783
PLA2G4A	156	41.025641025641
BRINP3	467	43.8972162740899
RGS18	176	30.6818181818182
RGS21	174	40.8045977011494
RGS1	20	45
RGS13	286	35.3146853146853
RPS27AP5	51	49.0196078431373
RGS2	33	63.6363636363636
UCHL5	236	69.0677966101695
RO60	186	61.2903225806452
GLRX2	51	68.6274509803922
CDC73	170	71.1764705882353
B3GALT2	715	41.3986013986014
KCNT2	186	54.8387096774194
CFH	75	38.6666666666667
CFHR3	47	31.9148936170213
CFHR1	114	35.0877192982456
CFHR4	137	35.036496350365
CFHR2	143	35.6643356643357
CFHR5	109	33.9449541284404
F13B	37	35.1351351351351
ASPM	232	54.7413793103448
ZBTB41	188	52.1276595744681
CRB1	858	44.988344988345
DENND1B	325	75.0769230769231
C1orf53	20	85
LHX9	452	52.212389380531
NEK7	307	72.9641693811075
ATP6V1G3	106	39.622641509434
PTPRC	141	46.8085106382979
NR5A2	138	38.4057971014493
ZNF281	125	64
KIF14	456	58.1140350877193
DDX59	152	72.3684210526316
CAMSAP2	270	75.5555555555556
GPR25	57	73.6842105263158
INAVA	200	64
KIF21B	317	80.7570977917981
CACNA1S	87	64.367816091954
ASCL5	606	65.1815181518152
TMEM9	551	67.8765880217786
IGFN1	131	54.9618320610687
PKP1	251	71.7131474103586
TNNT2	287	58.8850174216028
LAD1	18	77.7777777777778
TNNI1	93	64.5161290322581
PHLDA3	402	76.6169154228856
CSRP1	364	70.6043956043956
NAV1	420	65.2380952380952
IPO9	53	73.5849056603774
SHISA4	97	81.4432989690722
LMOD1	208	61.5384615384615
TIMM17A	24	54.1666666666667
RNPEP	19	73.6842105263158
ELF3	3192	55.2631578947368
GPR37L1	47	63.8297872340426
ARL8A	165	83.030303030303
PTPN7	774	61.1111111111111
LGR6	191	76.4397905759162
UBE2T	106	57.5471698113208
PPP1R12B	153	62.7450980392157
SYT2	214	68.2242990654206
KDM5B	168	68.4523809523809
RABIF	51	72.5490196078431
KLHL12	191	68.0628272251309
ADIPOR1	222	71.6216216216216
CYB5R1	52	59.6153846153846
TMEM183A	92	77.1739130434783
PPFIA4	527	65.0853889943074
MYOG	51	66.6666666666667
ADORA1	921	59.1748099891422
MYBPH	71	71.830985915493
CHI3L1	81	66.6666666666667
CHIT1	37	62.1621621621622
BTG2	88	69.3181818181818
FMOD	97	50.5154639175258
PRELP	149	57.7181208053691
OPTC	106	58.4905660377358
ATP2B4	897	54.4035674470457
LAX1	383	51.6971279373368
ZC3H11A	6792	37.8091872791519
ZBED6	1809	47.5400773908237
SNRPE	61	52.4590163934426
SOX13	598	75.4180602006689
ETNK2	192	77.6041666666667
REN	303	49.1749174917492
KISS1	154	62.3376623376623
GOLT1A	82	68.2926829268293
PLEKHA6	330	58.4848484848485
PPP1R15B	406	62.807881773399
PIK3C2B	557	47.2172351885099
MDM4	139	56.8345323741007
LRRN2	2213	51.9656574785359
NFASC	330	66.0606060606061
CNTN2	269	73.2342007434944
TMEM81	140	40.7142857142857
RBBP5	105	66.6666666666667
DSTYK	167	70.6586826347305
TMCC2	619	67.3667205169628
NUAK2	117	70.9401709401709
KLHDC8A	817	66.2178702570379
LEMD1	105	40.9523809523809
BLACAT1	312	59.2948717948718
CDK18	301	70.4318936877076
MFSD4A	56	78.5714285714286
ELK4	389	78.6632390745501
SLC45A3	346	66.4739884393064
NUCKS1	209	65.5502392344498
RAB29	340	62.3529411764706
SLC41A1	1037	60.8486017357763
PM20D1	60	58.3333333333333
SLC26A9	110	60.9090909090909
RAB7B	304	55.921052631579
CTSE	118	60.1694915254237
RHEX	189	56.0846560846561
AVPR1B	498	58.2329317269076
FAM72A	814	55.1597051597052
SRGAP2	652	63.8036809815951
IKBKE	345	60
RASSF5	8	87.5
EIF2D	123	68.2926829268293
DYRK3	168	73.2142857142857
MAPKAPK2	325	84.6153846153846
IL10	1323	48.6016628873772
IL19	939	45.6869009584665
IL20	94	48.936170212766
IL24	275	51.6363636363636
FCMR	87	54.0229885057471
PIGR	184	58.695652173913
FCAMR	335	44.1791044776119
C1orf116	259	54.4401544401544
PFKFB2	109	65.1376146788991
YOD1	178	50.561797752809
C4BPB	294	41.4965986394558
C4BPA	223	44.8430493273543
CD55	88	71.5909090909091
CR2	91	73.6263736263736
CR1	111	45.045045045045
CR1L	101	60.3960396039604
CD46	156	60.8974358974359
CD34	45	64.4444444444444
PLXNA2	822	67.0316301703163
CAMK1G	1021	46.2291870714985
LAMB3	390	50.5128205128205
G0S2	170	68.2352941176471
HSD11B1	154	44.1558441558442
TRAF3IP3	516	51.5503875968992
C1orf74	257	60.7003891050584
IRF6	271	60.5166051660517
UTP25	92	54.3478260869565
SYT14	625	37.6
SERTAD4	233	77.2532188841202
HHAT	246	71.5447154471545
KCNH1	203	75.8620689655172
