V1	V2	gene
ENST00000373235.4|TFAP2E	0.896894456295023	TFAP2E
ENST00000373237.4|PSMB2	0.990847181429977	PSMB2
ENST00000270815.5|C1orf216	0.855406324172499	C1orf216
ENST00000318121.8|CLSPN	0.901083489035751	CLSPN
ENST00000373210.4|AGO4	0.986391142969726	AGO4
ENST00000373204.6|AGO1	0.873635612690285	AGO1
ENST00000674426.1|AGO1	0.873635612690285	AGO1
ENST00000373191.9|AGO3	0.85850919487629	AGO3
ENST00000469024.1|TEKT2	0.937797961849749	TEKT2
ENST00000373178.5|ADPRS	0.917447868640773	ADPRS
ENST00000397799.2|COL8A2	0.927968704663599	COL8A2
ENST00000616395.4|TRAPPC3	0.967875777035751	TRAPPC3
ENST00000316156.8|MAP7D1	0.97509965907177	MAP7D1
ENST00000354618.10|THRAP3	0.892074371232471	THRAP3
ENST00000505871.7|SH3D21	0.87581126980843	SH3D21
ENST00000270824.1|EVA1B	0.941640274569415	EVA1B
ENST00000359297.6|STK40	0.896623702067735	STK40
ENST00000315732.3|LSM10	0.948281909124479	LSM10
ENST00000356637.9|OSCP1	0.951208228929065	OSCP1
ENST00000373116.6|MRPS15	0.933442316576016	MRPS15
ENST00000373103.5|CSF3R	0.89981797409996	CSF3R
ENST00000373091.8|GRIK3	0.936214024269988	GRIK3
ENST00000640233.1|ZC3H12A	0.865969406092049	ZC3H12A
ENST00000296214.10|MEAF6	0.980000869437556	MEAF6
ENST00000296215.8|SNIP1	0.905330212367701	SNIP1
ENST00000296218.8|DNALI1	0.886016301300576	DNALI1
ENST00000373062.8|GNL2	0.955735931639025	GNL2
ENST00000356545.7|RSPO1	0.885677701122494	RSPO1
ENST00000486637.2|C1orf109	0.921492740871644	C1orf109
ENST00000373055.6|CDCA8	0.962846774216502	CDCA8
ENST00000373048.9|EPHA10	0.967641714214461	EPHA10
ENST00000373045.11|MANEAL	0.958008957695746	MANEAL
ENST00000373044.3|YRDC	0.878794236649086	YRDC
ENST00000373043.1|C1orf122	0.874742250299399	C1orf122
ENST00000373036.5|MTF1	0.949165634068852	MTF1
ENST00000373023.6|INPP5B	0.966153337064563	INPP5B
ENST00000373019.5|SF3A3	0.959978540139507	SF3A3
ENST00000373016.4|FHL3	0.953065404579138	FHL3
ENST00000373014.5|UTP11	0.959751077075025	UTP11
ENST00000373012.5|POU3F1	0.969534011813314	POU3F1
ENST00000373001.4|RRAGC	0.943024104100965	RRAGC
ENST00000397572.5|MYCBP	0.93486658198841	MYCBP
ENST00000454994.3|RP5-864K19.6	0.932534007420036	RP5-864K19.6
ENST00000357771.5|GJA9	0.932534007420036	GJA9
ENST00000289248.6|RHBDL2	0.93497794684539	RHBDL2
ENST00000432648.8|AKIRIN1	0.961050588534727	AKIRIN1
ENST00000372967.3|NDUFS5	0.922430608134823	NDUFS5
ENST00000564288.5|MACF1	0.892913773077519	MACF1
ENST00000331593.6|BMP8A	0.975194558609288	BMP8A
ENST00000372858.8|PABPC4	0.927187887666794	PABPC4
ENST00000372852.4|HEYL	0.933540731814751	HEYL
ENST00000235628.2|NT5C1A	0.929217253312137	NT5C1A
ENST00000617690.2|HPCAL4	0.96477870202899	HPCAL4
ENST00000495526.5|PPIE	0.954003769526877	PPIE
ENST00000372827.8|BMP8B	0.926425095187818	BMP8B
ENST00000327582.5|OXCT2	0.934234471668856	OXCT2
ENST00000372816.3|MYCL	0.960649081929411	MYCL
ENST00000372809.5|MFSD2A	0.937141311598471	MFSD2A
ENST00000372797.7|CAP1	0.894770446506377	CAP1
ENST00000641319.1|PPT1	0.970447464070553	PPT1
ENST00000372771.5|RLF	0.969131358709531	RLF
ENST00000372766.4|TMCO2	0.858482857441816	TMCO2
ENST00000675937.1|ZMPSTE24	0.954146769672378	ZMPSTE24
ENST00000372748.8|COL9A2	0.963903074711333	COL9A2
ENST00000372718.8|SMAP2	0.918516242429042	SMAP2
ENST00000361584.5|ZFP69B	0.915046346924943	ZFP69B
ENST00000372706.6|ZFP69	0.920707154842821	ZFP69
ENST00000372703.1|EXO5	0.928523383773089	EXO5
ENST00000648542.1|ZNF684	0.880815073251063	ZNF684
ENST00000372684.8|RIMS3	0.91900254324442	RIMS3
ENST00000372652.5|NFYC	0.923650140224269	NFYC
ENST00000347132.10|KCNQ4	0.933786909792957	KCNQ4
ENST00000372638.4|CITED4	0.98735983671165	CITED4
ENST00000649864.1|CTPS1	0.893659430001484	CTPS1
ENST00000359345.5|SLFNL1	0.881668403416779	SLFNL1
ENST00000372596.5|SCMH1	0.858655390053113	SCMH1
ENST00000372587.5|EDN2	0.919048054051339	EDN2
ENST00000372583.6|HIVEP3	0.904182219198698	HIVEP3
ENST00000372581.2|GUCA2B	0.938781602118311	GUCA2B
ENST00000357001.3|GUCA2A	0.922908145692716	GUCA2A
ENST00000372572.5|FOXJ3	0.909402323673277	FOXJ3
ENST00000431473.4|RIMKLA	0.937951737700025	RIMKLA
ENST00000372565.8|ZMYND12	0.935040257765281	ZMYND12
ENST00000372561.4|PPCS	0.909069455736902	PPCS
ENST00000678076.1|PPIH	0.916731263822828	PPIH
ENST00000321358.12|YBX1	0.941773920681183	YBX1
ENST00000539749.5|CLDN19	0.956692852334724	CLDN19
ENST00000236040.8|P3H1	0.97094177256354	P3H1
ENST00000372525.7|C1orf50	0.930759110834956	C1orf50
ENST00000603943.6|RP5-994D16.12	0.930759110834956	RP5-994D16.12
ENST00000637012.1|TMEM269	0.967730531356257	TMEM269
ENST00000372521.9|SVBP	0.934130146954863	SVBP
ENST00000372517.8|ERMAP	0.884511157707034	ERMAP
ENST00000372504.5|ZNF691	0.853151371520594	ZNF691
ENST00000426263.10|SLC2A1	0.957772168732619	SLC2A1
ENST00000335282.5|FAM183A	0.955061629521924	FAM183A
ENST00000431635.6|EBNA1BP2	0.869219444909131	EBNA1BP2
ENST00000610710.4|CFAP57	0.896449299222961	CFAP57
ENST00000432792.6|TMEM125	0.91247484792166	TMEM125
ENST00000523677.6|C1orf210	0.895961898715897	C1orf210
ENST00000372476.8|TIE1	0.87632738859735	TIE1
ENST00000372470.9|MPL	0.919123698549962	MPL
ENST00000372462.1|CDC20	0.913326680873433	CDC20
ENST00000621943.4|ELOVL1	0.962342862175431	ELOVL1
ENST00000372457.9|MED8	0.934741420357012	MED8
ENST00000634258.3|SZT2	0.898790304234854	SZT2
ENST00000583037.5|HYI	0.955577480002119	HYI
ENST00000359947.9|PTPRF	0.903290296243177	PTPRF
ENST00000372396.4|KDM4A	0.943811642491994	KDM4A
ENST00000645057.1|RP11-7O11.7	0.943811642491994	RP11-7O11.7
ENST00000414809.7|ARTN	0.903615790715919	ARTN
ENST00000372343.8|IPO13	0.959727245354706	IPO13
ENST00000255108.8|DPH2	0.906751619383071	DPH2
ENST00000532642.5|ATP6V0B	0.975393472355386	ATP6V0B
ENST00000481924.2|B4GALT2	0.899162146239549	B4GALT2
ENST00000486064.5|CCDC24	0.876195237719917	CCDC24
ENST00000372310.8|SLC6A9	0.94919360399108	SLC6A9
ENST00000372299.4|KLF17	0.863912772822331	KLF17
ENST00000372289.7|DMAP1	0.967519722605957	DMAP1
ENST00000372257.7|ERI3	0.953851860595802	ERI3
ENST00000355387.6|RNF220	0.889242331016402	RNF220
ENST00000372237.8|TMEM53	0.959115953201289	TMEM53
ENST00000648290.1|ARMH1	0.89569891333969	ARMH1
ENST00000372217.5|KIF2C	0.84327525221378	KIF2C
ENST00000396651.8|RPS8	0.93199238822468	RPS8
ENST00000372207.4|BEST4	0.961865857347928	BEST4
ENST00000372201.5|PLK3	0.936881753007192	PLK3
ENST00000675259.1|DYNLT4	0.916252156380243	DYNLT4
ENST00000450269.5|BTBD19	0.896776240846137	BTBD19
ENST00000372192.4|PTCH2	0.948626257422784	PTCH2
ENST00000620860.4|EIF2B3	0.914133194920858	EIF2B3
ENST00000372172.5|HECTD3	0.962844039569138	HECTD3
ENST00000652165.1|UROD	0.849134267743962	UROD
ENST00000359600.6|ZSWIM5	0.949486417460203	ZSWIM5
ENST00000334815.6|HPDL	0.969376183243941	HPDL
ENST00000672314.1|MUTYH	0.934236471509575	MUTYH
ENST00000671898.1|RP4-534D1.6	0.888815901922876	RP4-534D1.6
ENST00000372090.6|TOE1	0.930411699215857	TOE1
ENST00000372086.4|TESK2	0.888815901922876	TESK2
ENST00000626177.2|CCDC163	0.86383703897959	CCDC163
ENST00000401061.9|MMACHC	0.921572075868282	MMACHC
ENST00000424390.2|PRDX1	0.906942159144079	PRDX1
ENST00000372070.7|AKR1A1	0.961902990347365	AKR1A1
ENST00000350030.8|NASP	0.967213686195691	NASP
ENST00000528266.6|CCDC17	0.891648500578952	CCDC17
ENST00000355105.8|GPBP1L1	0.905041835782185	GPBP1L1
ENST00000372025.5|TMEM69	0.871416023413353	TMEM69
ENST00000396478.4|IPP	0.945200281539958	IPP
ENST00000361297.7|MAST2	0.903239150950674	MAST2
ENST00000262741.10|PIK3R3	0.91742064735346	PIK3R3
ENST00000540385.2|P3R3URF-PIK3R3	0.922463204608179	P3R3URF-PIK3R3
ENST00000372003.6|TSPAN1	0.961798240896493	TSPAN1
ENST00000506599.2|P3R3URF	0.922463204608179	P3R3URF
ENST00000396420.7|POMGNT1	0.898194336863891	POMGNT1
ENST00000371980.4|LURAP1	0.938197858368214	LURAP1
ENST00000655446.1|RAD54L	0.920579932050331	RAD54L
ENST00000472710.2|LRRC41	0.870167247049307	LRRC41
ENST00000496387.5|UQCRH	0.923738624305941	UQCRH
ENST00000474844.6|NSUN4	0.929120408747478	NSUN4
ENST00000243167.9|FAAH	0.937511136805522	FAAH
ENST00000360032.4|DMBX1	0.957342202436242	DMBX1
ENST00000634804.2|TMEM275	0.895109119004994	TMEM275
ENST00000481882.7|KNCN	0.918297355492747	KNCN
ENST00000649800.1|MKNK1	0.853690180880999	MKNK1
ENST00000371940.1|MOB3C	0.952397348150316	MOB3C
ENST00000576409.5|ATPAF1	0.939903170247472	ATPAF1
ENST00000564071.1|TEX38	0.856485525065718	TEX38
ENST00000674268.1|EFCAB14	0.88690376653964	EFCAB14
ENST00000371923.9|CYP4B1	0.964272899918384	CYP4B1
ENST00000310638.9|CYP4A11	0.925593094926906	CYP4A11
ENST00000371901.4|CYP4X1	0.935201264239052	CYP4X1
ENST00000334194.4|CYP4Z1	0.922461542447769	CYP4Z1
ENST00000371891.8|CYP4A22	0.925593094926906	CYP4A22
ENST00000294338.7|PDZK1IP1	0.953444360038567	PDZK1IP1
ENST00000294339.3|TAL1	0.93099578863063	TAL1
ENST00000337817.10|STIL	0.949743423373307	STIL
ENST00000371873.10|CMPK1	0.81506810848156	CMPK1
ENST00000335071.4|FOXE3	0.915885734744818	FOXE3
ENST00000334793.6|FOXD2	0.970349280626515	FOXD2
ENST00000606738.3|TRABD2B	0.923793691452826	TRABD2B
ENST00000236495.9|SLC5A9	0.85208836955664	SLC5A9
ENST00000371847.8|SPATA6	0.895015652789566	SPATA6
ENST00000371833.4|BEND5	0.939689660896289	BEND5
ENST00000652274.1|ELAVL4	0.972863527962268	ELAVL4
ENST00000404795.4|DMRTA2	0.918593832732594	DMRTA2
ENST00000396153.7|FAF1	0.99554396153975	FAF1
ENST00000262662.5|CDKN2C	0.907696394234623	CDKN2C
ENST00000371759.7|C1orf185	0.850834215978463	C1orf185
ENST00000242719.4|RNF11	0.938366099198771	RNF11
ENST00000262676.9|TTC39A	0.930565700600664	TTC39A
ENST00000371733.8|EPS15	0.954528217878768	EPS15
ENST00000428468.6|OSBPL9	0.968006269720324	OSBPL9
ENST00000354831.11|NRDC	0.82888197571757	NRDC
ENST00000371655.4|RAB3B	0.949209032703208	RAB3B
ENST00000371626.9|TXNDC12	0.941104620625932	TXNDC12
ENST00000371614.2|KTI12	0.918631956300831	KTI12
ENST00000313334.13|BTF3L4	0.908715190587067	BTF3L4
ENST00000371591.2|ZFYVE9	0.911794699026569	ZFYVE9
ENST00000371586.6|CC2D1B	0.922338881934618	CC2D1B
ENST00000371568.8|ORC1	0.948247036117777	ORC1
ENST00000257181.10|PRPF38A	0.906606062104269	PRPF38A
ENST00000371544.7|TUT4	0.88177113792875	TUT4
ENST00000361314.5|GPX7	0.933560883196765	GPX7
ENST00000517870.2|SHISAL2A	0.935298661040634	SHISAL2A
ENST00000371538.5|COA7	0.967043007810561	COA7
ENST00000294353.7|ZYG11B	0.897085128168264	ZYG11B
ENST00000371528.2|ZYG11A	0.914702710556603	ZYG11A
ENST00000476477.6|ECHDC2	0.898381240041175	ECHDC2
ENST00000478631.6|SCP2	0.945260235210468	SCP2
ENST00000371500.8|PODN	0.868640706578426	PODN
ENST00000620288.4|SLC1A7	0.950325979007138	SLC1A7
ENST00000635888.1|CPT2	0.952529594985954	CPT2
ENST00000294360.5|CZIB	0.952781044354494	CZIB
ENST00000371470.8|MAGOH	0.973783553710748	MAGOH
ENST00000306052.12|LRP8	0.95659457720089	LRP8
ENST00000371445.3|DMRTB1	0.898113001006887	DMRTB1
ENST00000312233.4|GLIS1	0.936081758015416	GLIS1
ENST00000371429.4|NDC1	0.914219218786557	NDC1
ENST00000072644.7|YIPF1	0.901519048132975	YIPF1
ENST00000361921.8|DIO1	0.957115527954036	DIO1
ENST00000371378.6|HSPB11	0.858187439657194	HSPB11
ENST00000371370.8|LRRC42	0.886939195983928	LRRC42
ENST00000371360.2|LDLRAD1	0.924840492440217	LDLRAD1
ENST00000234831.10|TMEM59	0.949413299556992	TMEM59
ENST00000234827.6|TCEANC2	0.91700297678805	TCEANC2
ENST00000637610.1|RP11-446E24.4	0.856809871492316	RP11-446E24.4
ENST00000371330.1|CDCP2	0.898416168734151	CDCP2
ENST00000534324.6|CYB5RL	0.856809871492316	CYB5RL
ENST00000605337.5|MRPL37	0.883502659347249	MRPL37
ENST00000610401.5|SSBP3	0.89249527019825	SSBP3
ENST00000371316.3|ACOT11	0.929463026265373	ACOT11
ENST00000302250.7|FAM151A	0.949851093821149	FAM151A
ENST00000413188.5|MROH7	0.944563495690233	MROH7
ENST00000425300.6|MROH7-TTC4	0.944563495690233	MROH7-TTC4
ENST00000371281.4|TTC4	0.889681955966339	TTC4
ENST00000371279.4|PARS2	0.907528264108924	PARS2
ENST00000371276.9|TTC22	0.957239419744131	TTC22
ENST00000358193.7|LEXM	0.916009238607519	LEXM
ENST00000649769.1|DHCR24	0.977365797966593	DHCR24
ENST00000371268.4|TMEM61	0.918443267121018	TMEM61
ENST00000651561.1|BSND	0.969538943786255	BSND
ENST00000302118.5|PCSK9	0.91006323234139	PCSK9
ENST00000294383.7|USP24	0.926928939445392	USP24
ENST00000371250.4|PLPP3	0.917443807603524	PLPP3
ENST00000371244.9|PRKAA2	0.943568652112653	PRKAA2
ENST00000343433.7|FYB2	0.899825887361837	FYB2
ENST00000361249.4|C8A	0.877139267482902	C8A
ENST00000543257.5|C8B	0.86710788499069	C8B
ENST00000371236.7|DAB1	0.872170194072402	DAB1
ENST00000371225.4|TACSTD2	0.9731211880421	TACSTD2
ENST00000472487.6|MYSM1	0.960821663999976	MYSM1
ENST00000371222.4|JUN	0.82384195404973	JUN
ENST00000634364.1|FGGY	0.88213500565796	FGGY
ENST00000371208.5|HOOK1	0.964501781115232	HOOK1
ENST00000469406.6|CYP2J2	0.901640895471757	CYP2J2
ENST00000371201.3|C1orf87	0.914857701384594	C1orf87
ENST00000403491.8|NFIA	0.858688783238692	NFIA
ENST00000371177.2|TM2D1	0.960544752558914	TM2D1
ENST00000642238.2|PATJ	0.893102969101052	PATJ
ENST00000498273.2|L1TD1	0.912250771198233	L1TD1
ENST00000371153.9|KANK4	0.947561967252345	KANK4
ENST00000339950.5|USP1	0.883753158908015	USP1
ENST00000637208.1|DOCK7	0.976068352813694	DOCK7
ENST00000371129.4|ANGPTL3	0.865105348134218	ANGPTL3
ENST00000317868.9|ATG4C	0.896713156770499	ATG4C
ENST00000371116.4|FOXD3	0.926097439013764	FOXD3
ENST00000263440.6|ALG6	0.917695877587662	ALG6
ENST00000489099.5|ITGB3BP	0.891888619185232	ITGB3BP
ENST00000371088.5|EFCAB7	0.902529849332822	EFCAB7
ENST00000371083.4|PGM1	0.885797291774404	PGM1
ENST00000371079.6|ROR1	0.897439986732621	ROR1
ENST00000611228.4|UBE2U	0.885816805831261	UBE2U
ENST00000651257.2|CACHD1	0.973990050273565	CACHD1
ENST00000294428.7|RAVER2	0.969131358709531	RAVER2
ENST00000673220.1|JAK1	0.858125440728401	JAK1
ENST00000395334.6|AK4	0.917747313587155	AK4
ENST00000371069.5|DNAJC6	0.874501795331945	DNAJC6
ENST00000613538.1|LEPROT	0.874104378787963	LEPROT
ENST00000349533.11|LEPR	0.874269280894307	LEPR
ENST00000423207.6|PDE4B	0.908097416370969	PDE4B
ENST00000371037.9|SGIP1	0.955413894631976	SGIP1
ENST00000282670.7|DYNLT5	0.844088569783912	DYNLT5
ENST00000304526.3|INSL5	0.922278404238592	INSL5
ENST00000401041.6|MIER1	0.883781987575602	MIER1
ENST00000235345.6|SLC35D1	0.984252477641794	SLC35D1
ENST00000621590.4|C1orf141	0.913060470833016	C1orf141
ENST00000347310.10|IL23R	0.920236505469424	IL23R
ENST00000674203.2|IL12RB2	0.848797613725535	IL12RB2
ENST00000361219.11|SERBP1	0.912556919606628	SERBP1
ENST00000370986.9|GADD45A	0.892483057398571	GADD45A
ENST00000370982.4|GNG12	0.898755299668615	GNG12
ENST00000370981.3|DIRAS3	0.931235123018514	DIRAS3
ENST00000262348.9|WLS	0.943560347707193	WLS
ENST00000262340.6|RPE65	0.883561381984096	RPE65
ENST00000456315.7|DEPDC1	0.881556274063213	DEPDC1
ENST00000651989.2|LRRC7	0.9170738946	LRRC7
ENST00000370952.4|LRRC40	0.918934024213946	LRRC40
ENST00000370950.7|SRSF11	0.930625712651179	SRSF11
ENST00000370944.9|ANKRD13C	0.945490664057922	ANKRD13C
ENST00000370938.8|CTH	0.912588599388567	CTH
ENST00000370924.4|PTGER3	0.96286283978553	PTGER3
ENST00000254821.10|ZRANB2	0.916663508248847	ZRANB2
ENST00000357731.10|NEGR1	0.938411214989125	NEGR1
ENST00000415760.5|LRRIQ3	0.867817828956887	LRRIQ3
ENST00000370895.5|FPGT-TNNI3K	0.918712864584935	FPGT-TNNI3K
ENST00000370898.9|FPGT	0.918712864584935	FPGT
ENST00000326637.8|TNNI3K	0.836185681794728	TNNI3K
ENST00000294635.5|LRRC53	0.91774320831545	LRRC53
ENST00000326665.10|ERICH3	0.91133928614187	ERICH3
ENST00000417775.5|CRYZ	0.970259325186474	CRYZ
ENST00000370867.8|TYW3	0.909075764888261	TYW3
ENST00000294638.9|LHX8	0.875412788948774	LHX8
ENST00000370855.5|SLC44A5	0.855785719925501	SLC44A5
ENST00000681037.1|ACADM	0.970251406174907	ACADM
ENST00000319942.8|RABGGTB	0.916934596974601	RABGGTB
ENST00000263187.4|MSH4	0.906970934915156	MSH4
ENST00000284142.7|ASB17	0.899570602867673	ASB17
ENST00000328299.4|ST6GALNAC3	0.969376183243941	ST6GALNAC3
ENST00000477717.6|ST6GALNAC5	0.928096779603939	ST6GALNAC5
ENST00000370812.8|PIGK	0.959617412107022	PIGK
ENST00000344720.9|AK5	0.848123516734515	AK5
ENST00000370801.8|ZZZ3	0.870025627632021	ZZZ3
ENST00000370793.5|USP33	0.874124216199957	USP33
ENST00000443751.3|MIGA1	0.866721237489336	MIGA1
ENST00000334785.12|NEXN	0.936857822032036	NEXN
ENST00000370768.7|FUBP1	0.966793774737035	FUBP1
ENST00000370763.6|DNAJB4	0.913809423621426	DNAJB4
ENST00000370759.4|GIPC2	0.921995581836308	GIPC2
ENST00000370757.8|PTGFR	0.910447943484802	PTGFR
ENST00000370751.10|IFI44L	0.917056520620072	IFI44L
ENST00000370747.9|IFI44	0.888424235255362	IFI44
ENST00000661030.1|ADGRL4	0.930708524141715	ADGRL4
ENST00000674492.1|ADGRL2	0.89503226467772	ADGRL2
ENST00000260505.13|TTLL7	0.888130994226658	TTLL7
ENST00000370689.6|PRKACB	0.945653365670951	PRKACB
ENST00000370673.7|SAMD13	0.938170955845735	SAMD13
ENST00000370665.4|DNASE2B	0.828441602605825	DNASE2B
ENST00000370654.6|RPF1	0.959517667982174	RPF1
ENST00000370641.3|GNG5	0.933535447916441	GNG5
ENST00000490879.8|SPATA1	0.872769911636058	SPATA1
ENST00000370630.6|CTBS	0.884056578394666	CTBS
ENST00000437941.6|SSX2IP	0.906690864359278	SSX2IP
ENST00000370611.4|LPAR3	0.913755581047073	LPAR3
ENST00000370608.8|MCOLN2	0.958242527915358	MCOLN2
ENST00000464801.1|DNAI3	0.956011328778797	DNAI3
ENST00000370587.5|MCOLN3	0.916253305838101	MCOLN3
ENST00000341460.6|SYDE2	0.913178015594642	SYDE2
ENST00000471115.6|C1orf52	0.946616162277077	C1orf52
ENST00000648566.1|BCL10	0.971220386166205	BCL10
ENST00000426972.8|DDAH1	0.901431902767695	DDAH1
ENST00000451137.7|CCN1	0.930464622499908	CCN1
ENST00000370574.4|ZNHIT6	0.880168758332126	ZNHIT6
ENST00000370571.7|COL24A1	0.839478310265709	COL24A1
ENST00000359242.7|ODF2L	0.846719791426885	ODF2L
ENST00000370565.5|CLCA2	0.930114038104676	CLCA2
ENST00000234701.7|CLCA1	0.926384166047479	CLCA1
ENST00000370563.3|CLCA4	0.946191647253394	CLCA4
ENST00000616170.4|SH3GLB1	0.88669458679606	SH3GLB1
ENST00000616787.4|SELENOF	0.900009540696501	SELENOF
ENST00000370550.10|HS2ST1	0.876595899523993	HS2ST1
ENST00000370548.3|RP5-1052I5.2	0.855863120689622	RP5-1052I5.2
ENST00000370544.10|LMO4	0.939584321802839	LMO4
ENST00000370521.8|PKN2	0.954959525992811	PKN2
ENST00000370500.10|GTF2B	0.957374337363713	GTF2B
ENST00000370491.7|KYAT3	0.87340092731754	KYAT3
ENST00000399794.6|RBMXL1	0.888366483257839	RBMXL1
ENST00000370481.9|GBP3	0.938034086662793	GBP3
ENST00000370473.5|GBP1	0.930832879153322	GBP1
ENST00000370466.4|GBP2	0.938034086662793	GBP2
ENST00000294671.3|GBP7	0.935288917613573	GBP7
ENST00000355754.7|GBP4	0.910354526830918	GBP4
ENST00000443807.1|GBP5	0.93646668651697	GBP5
ENST00000370456.5|GBP6	0.922784300660768	GBP6
ENST00000640258.1|LRRC8B	0.867181532254875	LRRC8B
ENST00000370454.9|LRRC8C	0.90359137095069	LRRC8C
ENST00000370453.5|RP11-302M6.4	0.90359137095069	RP11-302M6.4
ENST00000337338.9|LRRC8D	0.863019430280463	LRRC8D
ENST00000340281.9|ZNF326	0.929961248640747	ZNF326
ENST00000370445.5|BARHL2	0.90651333830635	BARHL2
ENST00000370440.5|ZNF644	0.801655591008147	ZNF644
ENST00000370425.8|HFM1	0.892996382041899	HFM1
ENST00000428239.5|CDC7	0.893526106308522	CDC7
ENST00000533089.5|TGFBR3	0.893669183709302	TGFBR3
ENST00000370389.6|BRDT	0.886635013705065	BRDT
ENST00000370383.5|EPHX4	0.916021209587119	EPHX4
ENST00000636805.2|BTBD8	0.940762190701378	BTBD8
ENST00000370373.2|C1orf146	0.834672420157161	C1orf146
ENST00000370360.8|GLMN	0.905143805816435	GLMN
ENST00000610020.2|RPAP2	0.944233601211779	RPAP2
ENST00000294702.6|GFI1	0.95428351135983	GFI1
ENST00000684568.1|EVI5	0.889245191765321	EVI5
ENST00000370321.8|RPL5	0.939414315873673	RPL5
ENST00000613047.4|DIPK1A	0.861340817642636	DIPK1A
ENST00000370298.9|MTF2	0.849993982742228	MTF2
ENST00000370282.8|TMED5	0.92896405215075	TMED5
ENST00000343253.11|CCDC18	0.893559435047577	CCDC18
ENST00000370272.9|DR1	0.911475220069681	DR1
ENST00000260506.12|FNBP1L	0.928982570855116	FNBP1L
ENST00000260502.11|BCAR3	0.885122104404484	BCAR3
ENST00000436063.7|DNTTIP2	0.943128342380048	DNTTIP2
ENST00000370238.8|GCLM	0.940140881066144	GCLM
ENST00000370225.4|ABCA4	0.898346525175554	ABCA4
ENST00000260526.11|ARHGAP29	0.88681385746493	ARHGAP29
ENST00000370214.9|ABCD3	0.948941333834934	ABCD3
ENST00000334047.12|F3	0.954192679904847	F3
ENST00000271227.11|SLC44A3	0.928138132887778	SLC44A3
ENST00000370206.9|CNN3	0.954997837880851	CNN3
ENST00000370205.6|ALG14	0.885960277898008	ALG14
ENST00000370203.9|TLCD4	0.909862025127579	TLCD4
ENST00000604534.5|TLCD4-RWDD3	0.909862025127579	TLCD4-RWDD3
ENST00000370202.5|RWDD3	0.967584929535108	RWDD3
ENST00000609116.5|PTBP2	0.926255357046492	PTBP2
ENST00000370192.8|DPYD	0.942073314367856	DPYD
ENST00000306121.8|SNX7	0.932648418905979	SNX7
ENST00000672681.1|PLPPR5	0.888677149777154	PLPPR5
ENST00000457765.6|PLPPR4	0.924940040784022	PLPPR4
ENST00000263174.9|PALMD	0.881576168947544	PALMD
ENST00000646001.2|FRRS1	0.85978073327334	FRRS1
ENST00000294724.8|AGL	0.929050642687279	AGL
ENST00000533028.8|SLC35A3	0.871921627142135	SLC35A3
ENST00000639171.1|RP4-714D9.5	0.871921627142135	RP4-714D9.5
ENST00000370152.8|MFSD14A	0.911295671850094	MFSD14A
ENST00000287482.6|SASS6	0.945231552119055	SASS6
ENST00000370141.7|TRMT13	0.899835638260023	TRMT13
ENST00000620882.4|LRRC39	0.905539527496001	LRRC39
ENST00000370132.8|DBT	0.935522934369017	DBT
ENST00000370128.9|RTCA	0.944233601211779	RTCA
ENST00000336454.5|CDC14A	0.904399427411366	CDC14A
ENST00000315033.5|GPR88	0.932554884370993	GPR88
ENST00000294728.7|VCAM1	0.871945512025355	VCAM1
ENST00000535414.5|EXTL2	0.907890499062315	EXTL2
ENST00000357650.9|SLC30A7	0.901113030124659	SLC30A7
ENST00000370109.8|DPH5	0.835592340220034	DPH5
ENST00000305352.7|S1PR1	0.980083913230579	S1PR1
ENST00000370103.9|OLFM3	0.892947064466422	OLFM3
ENST00000358392.6|COL11A1	0.937211811776507	COL11A1
ENST00000533099.5|RNPC3	0.919942886875836	RNPC3
ENST00000477657.5|AMY2B	0.922278404238592	AMY2B
ENST00000414303.7|AMY2A	0.922278404238592	AMY2A
ENST00000370083.9|AMY1A	0.922278404238592	AMY1A
ENST00000370080.7|AMY1B	0.922278404238592	AMY1B
ENST00000684141.1|AMY1C	0.922278404238592	AMY1C
ENST00000370068.6|NTNG1	0.877049633465078	NTNG1
ENST00000370056.9|VAV3	0.940530544416508	VAV3
ENST00000565488.6|SLC25A24	0.933716077099959	SLC25A24
ENST00000415641.8|NBPF4	0.945981537572186	NBPF4
ENST00000495380.6|NBPF6	0.945981537572186	NBPF6
ENST00000370035.8|FAM102B	0.918180890105543	FAM102B
ENST00000370032.9|HENMT1	0.90773955725996	HENMT1
ENST00000370025.9|PRPF38B	0.963971230220995	PRPF38B
ENST00000370017.9|FNDC7	0.926023898624223	FNDC7
ENST00000370008.4|STXBP3	0.969131358709531	STXBP3
ENST00000370001.8|AKNAD1	0.904201159585263	AKNAD1
ENST00000406462.6|GPSM2	0.916905899981922	GPSM2
ENST00000675001.1|CLCC1	0.884293628605532	CLCC1
ENST00000369965.8|WDR47	0.898398817065377	WDR47
