gene	length	GC%
GBP6	2691	39.5020438498699
LRRC8B	4805	34.4016649323621
LRRC8C	4551	33.179520984399
RP11-302M6.4	308	53.2467532467532
LRRC8D	966	31.8840579710145
ZNF326	7832	34.4484167517875
BARHL2	773	44.372574385511
ZNF644	1500	29.4
HFM1	524	27.0992366412214
CDC7	1329	32.5808878856283
TGFBR3	5670	41.4814814814815
BRDT	147	25.8503401360544
EPHX4	252	25.7936507936508
BTBD8	393	28.2442748091603
C1orf146	41	26.8292682926829
GLMN	128	19.53125
RPAP2	15045	41.1100033233632
GFI1	2986	42.7327528466176
EVI5	4960	35.3024193548387
RPL5	59	27.1186440677966
DIPK1A	1223	35.4047424366312
MTF2	2049	31.3811615422157
TMED5	4928	33.3198051948052
DR1	8854	35.3173706799187
FNBP1L	3534	36.4176570458404
BCAR3	500	29.2
DNTTIP2	3567	39.3608074011775
GCLM	3791	32.5771564231074
ABCA4	403	48.1389578163772
ARHGAP29	4964	34.9717969379533
ABCD3	1534	31.8122555410691
F3	1287	36.6744366744367
SLC44A3	324	30.5555555555556
CNN3	785	31.8471337579618
ALG14	8671	41.425441125591
TLCD4	5739	32.4098274960795
TLCD4-RWDD3	705	37.1631205673759
RWDD3	355	27.3239436619718
PTBP2	10333	33.4849511274557
DPYD	1233	28.9537712895377
SNX7	369	30.3523035230352
PLPPR5	2766	32.8994938539407
PLPPR4	2570	33.7743190661479
PALMD	473	30.0211416490486
FRRS1	5058	40.1146698299723
AGL	2369	28.7463064584213
SLC35A3	13158	35.5829153366773
RP4-714D9.5	4478	40.1071907101385
MFSD14A	1168	30.3938356164384
SASS6	1758	29.5790671217292
TRMT13	1678	29.1418355184744
LRRC39	651	30.568356374808
DBT	9336	39.0102827763496
RTCA	1265	39.0513833992095
CDC14A	1997	31.0465698547822
GPR88	1900	38
VCAM1	762	33.5958005249344
EXTL2	2048	35.83984375
SLC30A7	6900	34.536231884058
DPH5	785	37.9617834394904
S1PR1	1385	40
OLFM3	1678	30.0953516090584
COL11A1	1552	30.1546391752577
RNPC3	1851	35.0621285791464
AMY2B	334	36.5269461077844
AMY2A	34	20.5882352941176
AMY1A	34	23.5294117647059
AMY1B	34	23.5294117647059
AMY1C	68	26.4705882352941
PRMT6	1773	37.9582628313593
NTNG1	4083	40.7788390889052
VAV3	2170	40.0460829493088
SLC25A24	2610	31.7241379310345
NBPF4	1241	39.8871877518131
NBPF6	364	46.1538461538462
FAM102B	4172	34.9952061361457
HENMT1	271	36.1623616236162
PRPF38B	2908	36.2448418156809
FNDC7	862	46.7517401392111
STXBP3	646	26.0061919504644
AKNAD1	270	28.1481481481481
GPSM2	4605	39.0228013029316
CLCC1	6301	41.4537375019838
WDR47	1216	35.1151315789474
TAF13	677	32.9394387001477
TMEM167B	2342	36.8915456874466
C1orf194	77	37.6623376623377
ELAPOR1	3769	45.5823825948527
SARS1	294	54.421768707483
CELSR2	1702	54.406580493537
PSRC1	588	48.1292517006803
MYBPHL	257	53.6964980544747
SORT1	4475	43.5530726256983
PSMA5	2971	34.9377314035678
SYPL2	2586	51.1600928074246
ATXN7L2	2235	60.5816554809843
CYB561D1	4665	52.8617363344051
AMIGO1	3253	47.7405471872118
GPR61	2882	44.1013185287994
GNAI3	7873	37.1141877302172
GNAT2	263	37.2623574144487
AMPD2	899	57.9532814238042
GSTM4	2467	52.3713011755168
GSTM2	973	43.5765673175745
GSTM1	450	57.3333333333333
GSTM5	842	52.7315914489311
GSTM3	3134	42.8844926611359
EPS8L3	310	50.3225806451613
CSF1	2154	57.7065923862581
AHCYL1	2061	39.9320718098011
STRIP1	2718	52.8329654157469
ALX3	863	52.143684820394
UBL4B	888	55.518018018018
SLC6A17	3758	56.4129856306546
KCNC4	16815	50.0921796015462
RBM15	319	37.3040752351097
SLC16A4	909	36.963696369637
LAMTOR5	274	35.7664233576642
PROK1	1007	54.0218470705065
KCNA10	35	57.1428571428571
KCNA2	9703	45.2849634133773
KCNA3	617	39.708265802269
CD53	727	41.4030261348006
LRIF1	769	29.518855656697
DRAM2	827	33.1318016928658
CEPT1	792	32.0707070707071
DENND2D	1636	42.6039119804401
CHI3L2	225	46.6666666666667
CHIA	97	43.298969072165
PIFO	1686	42.1708185053381
OVGP1	145	44.1379310344828
WDR77	1340	40.9701492537313
ATP5PB	1779	35.8628442945475
C1orf162	389	46.2724935732648
TMIGD3	339	42.4778761061947
ADORA3	521	43.7619961612284
RAP1A	4290	35.8974358974359
INKA2	4904	51.9575856443719
DDX20	4513	37.4030578329271
KCND3	5415	42.9362880886427
CTTNBP2NL	3752	37.2867803837953
WNT2B	9656	43.3512841756421
ST7L	2649	44.318610796527
CAPZA1	1484	34.9056603773585
MOV10	227	54.625550660793
RHOC	407	59.4594594594595
PPM1J	165	45.4545454545455
TAFA3	595	46.890756302521
SLC16A1	2039	34.1343795978421
LRIG2	8159	40.911876455448
MAGI3	1909	35.2540597171294
PHTF1	874	37.7574370709382
RSBN1	4148	32.0395371263259
PTPN22	1094	26.9652650822669
BCL2L15	4307	38.2632923148363
AP4B1	871	37.0838117106774
DCLRE1B	1895	40.8970976253298
HIPK1	4357	37.4340142299748
OLFML3	485	46.5979381443299
SYT6	2842	43.8423645320197
TRIM33	4858	31.6385343762865
BCAS2	573	31.9371727748691
DENND2C	2750	40.3272727272727
AMPD1	13	23.0769230769231
NRAS	3625	35.5586206896552
CSDE1	1255	36.4143426294821
SIKE1	4792	34.2028380634391
SYCP1	351	27.0655270655271
TSHB	75	24
TSPAN2	2479	31.9887051230335
NGF	45	68.8888888888889
VANGL1	6842	42.5168079508915
CASQ2	1220	41.3114754098361
NHLH2	1273	43.1264728986646
SLC22A15	2946	35.3699932111337
MAB21L3	4784	41.4715719063545
ATP1A1	328	48.780487804878
CD58	527	45.5407969639469
IGSF3	2913	44.6961894953656
CD2	446	45.5156950672646
PTGFRN	3386	46.2492616656822
CD101	418	52.3923444976077
TTF2	5929	41.7271040647664
TRIM45	1245	42.3293172690763
VTCN1	1683	43.49376114082
MAN1A2	5915	33.2882502113271
TENT5C	4345	40.9436133486766
GDAP2	7084	36.2930547713156
WDR3	7096	37.5422773393461
SPAG17	460	38.2608695652174
TBX15	1685	43.9762611275964
WARS2	2144	39.9720149253731
HAO2	288	47.5694444444444
HSD3B2	415	40.9638554216867
HSD3B1	409	40.0977995110024
ZNF697	3328	41.3762019230769
PHGDH	150	52.6666666666667
HMGCS2	845	44.3786982248521
REG4	1656	44.1425120772947
ADAM30	431	40.8352668213457
NOTCH2	3753	39.5416999733546
SEC22B	6140	35.7328990228013
NOTCH2NLR	54	29.6296296296296
NBPF26	1517	42.5181278839815
PPIAL4A	90	45.5555555555556
FCGR1B	1009	42.0218037661051
FAM72B	1095	31.7808219178082
SRGAP2C	5019	35.4453078302451
H3-2	2205	48.9342403628118
FAM72C	1100	31.8181818181818
PPIAL4E	215	41.3953488372093
NBPF15	1627	41.3030116779348
PPIAL4F	215	41.3953488372093
SRGAP2B	4895	35.6486210418795
FAM72D	1099	31.7561419472247
NBPF20	1626	41.7589175891759
GPR89A	610	41.8032786885246
PDZK1	451	35.6984478935698
CD160	2852	39.4460028050491
RNF115	7998	41.6354088522131
POLR3C	1982	39.70736629667
NUDT17	475	45.0526315789474
PIAS3	924	47.4025974025974
ANKRD35	245	53.0612244897959
ITGA10	1590	49.748427672956
PEX11B	810	41.1111111111111
RBM8A	4326	42.2098936662043
LIX1L	2887	42.3969518531347
ANKRD34A	828	47.5845410628019
POLR3GL	401	39.6508728179551
TXNIP	1416	41.0310734463277
HJV	607	39.2092257001647
NBPF10	1607	41.6925948973242
NOTCH2NLA	899	36.9299221357063
PPIAL4H	90	44.4444444444444
NBPF12	1627	41.4874001229256
PRKAB2	4459	39.1119084996636
FMO5	1298	38.0585516178737
CHD1L	2819	45.1578573962398
BCL9	1257	42.1638822593477
ACP6	5193	42.2299248989024
GJA5	1962	47.1967380224261
GJA8	12	50
GPR89B	675	40.7407407407407
NBPF11	1745	42.5787965616046
PPIAL4G	210	41.4285714285714
NBPF14	1620	41.6049382716049
NOTCH2NLB	43	30.2325581395349
NUDT4B	2917	36.1330133699006
PDE4DIP	5033	34.4923504867872
NBPF9	1629	41.743400859423
NOTCH2NLC	3877	35.8008769667269
CH17-159N18.5	1623	41.7128773875539
NBPF19	1623	41.7128773875539
PPIAL4C	72	48.6111111111111
FCGR1A	158	50
H2BC18	1537	44.1769681197137
H3C13	46	41.304347826087
H4C14	1218	44.2528735632184
H3C14	1209	59.1397849462366
H2AC18	118	56.7796610169492
H2AC19	118	56.7796610169492
H3C15	1209	59.1397849462366
H4C15	1365	44.3956043956044
H2BC21	1801	45.1971127151582
H2AC20	47	44.6808510638298
H2AC21	55	45.4545454545455
BOLA1	18	61.1111111111111
SV2A	1696	52.1816037735849
SF3B4	225	38.2222222222222
MTMR11	478	38.4937238493724
OTUD7B	6045	43.8709677419355
VPS45	405	41.2345679012346
PLEKHO1	542	51.6605166051661
ANP32E	2274	31.4863676341249
CA14	419	44.1527446300716
APH1A	1116	52.7777777777778
C1orf54	85	36.4705882352941
CIART	139	29.4964028776978
MRPS21	751	46.0719041278296
PRPF3	254	44.4881889763779
RPRD2	3232	36.8502475247525
TARS2	538	50.7434944237918
ECM1	322	55.2795031055901
ADAMTSL4	736	53.125
MCL1	2817	38.7646432374867
ENSA	2357	43.1056427662283
GOLPH3L	2091	38.8330942132951
HORMAD1	594	27.1043771043771
CTSS	2967	37.2767104819683
CTSK	1919	42.3658155289213
ARNT	2308	40.7712305025996
CTXND2	810	38.5185185185185
SETDB1	371	47.9784366576819
CERS2	975	45.4358974358974
ANXA9	312	47.7564102564103
MINDY1	452	53.3185840707965
PRUNE1	1479	42.7991886409736
BNIPL	1033	51.2100677637948
C1orf56	962	38.045738045738
CDC42SE1	2373	44.795617361989
MLLT11	2047	40.9868099658036
GABPB2	7286	43.8512215207247
SEMA6C	777	63.5778635778636
TNFAIP8L2	497	50.9054325955734
SCNM1	1211	49.1329479768786
LYSMD1	1134	44.7089947089947
TMOD4	94	45.7446808510638
VPS72	340	37.9411764705882
PIP5K1A	1666	42.6770708283313
PSMD4	116	45.6896551724138
ZNF687	694	53.314121037464
PI4KB	915	55.6284153005465
RFX5	1546	41.7852522639069
SELENBP1	238	51.2605042016807
PSMB4	108	31.4814814814815
POGZ	2078	39.4128970163619
CGN	1346	47.1768202080238
TUFT1	1876	47.7078891257996
SNX27	5490	44.5355191256831
CELF3	3401	48.2211114378124
RIIAD1	176	50.5681818181818
MRPL9	878	45.8997722095672
OAZ3	270	54.0740740740741
TDRKH	773	42.4320827943079
LINGO4	659	52.0485584218513
RORC	1401	52.2483940042827
C2CD4D	109	50.4587155963303
THEM5	270	65.1851851851852
THEM4	4022	45.5494778717056
S100A10	248	38.7096774193548
S100A11	156	51.9230769230769
TCHHL1	826	31.2348668280872
TCHH	1068	34.2696629213483
RPTN	1149	40.29590948651
HRNR	1000	34.1
FLG	535	28.411214953271
FLG2	1875	39.52
CRNN	351	47.2934472934473
LCE5A	286	45.8041958041958
CRCT1	325	56.9230769230769
LCE3E	276	49.6376811594203
LCE3D	277	50.5415162454874
LCE3C	70	50
LCE2D	221	46.606334841629
LCE2C	226	46.0176991150442
LCE2B	221	44.7963800904977
LCE2A	220	49.0909090909091
LCE4A	59	59.3220338983051
C1orf68	196	51.530612244898
KPRP	724	50.6906077348066
LCE1F	296	44.9324324324324
LCE1E	770	44.1558441558442
LCE1D	42	45.2380952380952
LCE1C	290	52.0689655172414
LCE1B	305	46.8852459016393
LCE1A	292	52.3972602739726
LCE6A	220	52.7272727272727
SMCP	274	45.985401459854
IVL	331	50.1510574018127
SPRR5	377	51.4588859416446
SPRR4	444	52.2522522522522
SPRR3	325	42.1538461538462
SPRR1B	285	44.9122807017544
SPRR2D	300	51
SPRR2A	397	47.6070528967254
SPRR2B	397	46.5994962216625
SPRR2E	398	45.9798994974874
SPRR2F	394	48.7309644670051
SPRR2G	307	46.2540716612378
LELP1	116	56.0344827586207
PRR9	815	44.6625766871166
LORICRIN	236	50
PGLYRP3	840	49.4047619047619
PGLYRP4	647	48.3771251931994
S100A9	185	62.1621621621622
S100A12	116	46.551724137931
S100A8	71	50.7042253521127
S100A7A	3913	46.2305136723741
S100A7	62	56.4516129032258
S100A6	97	38.1443298969072
S100A5	149	62.4161073825503
S100A4	146	52.0547945205479
S100A3	353	60.3399433427762
S100A2	331	42.2960725075529
S100A16	648	56.4814814814815
S100A14	630	50.9523809523809
S100A13	108	53.7037037037037
S100A1	193	61.139896373057
CHTOP	1936	39.9276859504132
SNAPIN	551	43.3756805807622
ILF2	608	36.6776315789474
NPR1	578	58.8235294117647
INTS3	1538	51.9505851755527
SLC27A3	155	52.258064516129
GATAD2B	5452	45.8363903154806
DENND4B	796	49.4974874371859
CRTC2	434	51.6129032258064
SLC39A1	988	51.1133603238866
RP11-422P24.15	2010	57.3134328358209
CREB3L4	294	44.8979591836735
JTB	410	41.9512195121951
RP11-422P24.14	1084	61.9926199261993
RAB13	482	46.8879668049792
RPS27	187	45.9893048128342
NUP210L	150	39.3333333333333
TPM3	6124	43.4846505551927
C1orf189	342	44.4444444444444
C1orf43	1181	45.3005927180356
UBAP2L	590	44.2372881355932
HAX1	172	46.5116279069767
AQP10	1431	55.8350803633822
ATP8B2	2186	49.9542543458371
IL6R	4070	46.8550368550369
SHE	6458	41.1117993186745
TDRD10	437	46.6819221967963
UBE2Q1	1861	44.7071466953251
CHRNB2	4081	55.0600343053173
ADAR	2739	46.7688937568456
KCNN3	10502	41.0493239382975
PMVK	389	57.5835475578406
PBXIP1	944	52.6483050847458
PYGO2	1753	50.7130633200228
SHC1	1505	51.0299003322259
CKS1B	471	41.8259023354565
FLAD1	942	49.4692144373673
LENEP	441	52.6077097505669
ZBTB7B	1837	61.7310832879695
DCST2	494	58.502024291498
DCST1	62	56.4516129032258
ADAM15	521	65.8349328214971
EFNA4	564	54.9645390070922
RP11-540D14.8	264	64.0151515151515
EFNA3	995	57.7889447236181
EFNA1	832	51.9230769230769
SLC50A1	768	49.4791666666667
DPM3	71	47.887323943662
KRTCAP2	32	31.25
TRIM46	781	60.0512163892446
MUC1	309	62.1359223300971
THBS3	251	51.792828685259
MTX1	125	56
GBA	543	55.8011049723757
FAM189B	577	50.7798960138648
SCAMP3	292	56.1643835616438
CLK2	350	46.2857142857143
HCN3	1385	49.8194945848375
PKLR	1279	51.2118842845973
FDPS	56	48.2142857142857
RUSC1	543	46.4088397790055
ASH1L	6304	43.6706852791878
MSTO1	733	49.6589358799454
YY1AP1	214	46.2616822429907
DAP3	768	43.0989583333333
GON4L	922	49.4577006507592
SYT11	3691	42.9422920617719
RIT1	2580	36.3565891472868
KHDC4	2778	39.7048236141109
RXFP4	253	51.3833992094862
ARHGEF2	1087	49.1260349586017
SSR2	492	51.4227642276423
UBQLN4	1679	49.9106611078023
LAMTOR2	135	48.8888888888889
RAB25	217	51.1520737327189
MEX3A	4561	49.265511949134
LMNA	1981	59.6668349318526
SEMA4A	755	52.4503311258278
SLC25A44	2364	49.6615905245347
PMF1-BGLAP	337	61.4243323442137
PMF1	441	56.2358276643991
BGLAP	155	60.6451612903226
PAQR6	540	51.6666666666667
SMG5	1363	60.0146735143067
TMEM79	845	56.6863905325444
GLMP	685	50.8029197080292
VHLL	146	50
CCT3	1820	50.2747252747253
TSACC	13	30.7692307692308
RHBG	1691	59.7871082199882
MEF2D	3918	53.4711587544666
IQGAP3	1081	49.3987049028677
TTC24	1169	47.9897348160821
NAXE	2666	48.3120780195049
GPATCH4	912	47.1491228070175
HAPLN2	341	71.2609970674487
BCAN	394	57.1065989847716
NES	559	58.4973166368515
CRABP2	408	55.3921568627451
ISG20L2	1458	48.4910836762689
RRNAD1	207	42.9951690821256
HDGF	1340	50.8208955223881
PRCC	355	49.5774647887324
SH2D2A	333	51.0510510510511
NTRK1	166	62.0481927710843
INSRR	810	61.4814814814815
PEAR1	1631	49.0496627835684
LRRC71	125	55.2
ARHGEF11	1160	50.6896551724138
ETV3L	606	53.1353135313531
ETV3	3650	40.9315068493151
FCRL5	2298	50.4351610095735
FCRL4	1777	35.2841868317389
FCRL3	2229	39.7487662628982
FCRL2	1003	37.1884346959123
FCRL1	1696	35.7311320754717
CD5L	1053	41.690408357075
KIRREL1	5141	49.2900213966154
SMIM42	575	42.2608695652174
CD1D	2277	42.512077294686
CD1A	579	41.7962003454231
CD1C	1298	35.3620955315871
CD1B	281	27.7580071174377
CD1E	657	34.855403348554
OR10K2	1718	37.5436554132712
OR10K1	2476	37.3990306946688
OR10R2	51	17.6470588235294
OR6Y1	2578	36.811481768813
OR6P1	2045	34.8655256723716
OR10Z1	5134	37.1250486949747
SPTA1	560	34.4642857142857
OR6K3	841	38.7633769322235
OR6N1	1508	32.2281167108753
OR6K6	44	40.9090909090909
OR6N2	2460	34.1869918699187
MNDA	265	24.9056603773585
PYHIN1	364	25
IFI16	250	28
AIM2	208	36.0576923076923
CADM3	2391	56.5453785027185
ACKR1	48	43.75
FCER1A	292	29.4520547945205
OR10J1	2357	40.3054730589733
APCS	157	34.3949044585987
CRP	1236	48.7864077669903
DUSP23	205	52.1951219512195
FCRL6	669	45.1420029895366
SLAMF8	2232	48.6111111111111
RP11-190A12.7	7603	50.1381033802446
VSIG8	437	67.7345537757437
CFAP45	119	48.7394957983193
TAGLN2	693	54.2568542568543
IGSF9	304	51.3157894736842
SLAMF9	169	52.6627218934911
KCNJ10	3926	44.7784004075395
PIGM	5515	36.5911151405258
KCNJ9	2746	53.823743627094
IGSF8	307	52.1172638436482
ATP1A2	2269	47.2014103129132
ATP1A4	3256	51.0442260442261
CASQ1	510	46.2745098039216
PEA15	1890	49.6296296296296
DCAF8	1877	45.924347362813
RP11-574F21.3	2506	52.9928172386273
PEX19	2744	43.5495626822157
COPA	1563	40.3071017274472
NCSTN	2740	49.7080291970803
NHLH1	1713	51.8388791593695
VANGL2	3292	48.3292831105711
SLAMF6	1677	42.5163983303518
CD84	7158	42.763341715563
SLAMF1	2642	42.6949280847843
CD48	1243	38.1335478680611
SLAMF7	1644	43.7347931873479
LY9	445	49.2134831460674
CD244	1187	46.8407750631845
ITLN1	124	43.5483870967742
ITLN2	115	48.695652173913
F11R	3660	45.2185792349727
RP11-544M22.13	1855	50.9433962264151
TSTD1	248	48.7903225806452
USF1	669	52.6158445440957
ARHGAP30	769	49.1547464239272
NECTIN4	1663	48.4064942874324
KLHDC9	122	36.8852459016393
PFDN2	122	28.6885245901639
NIT1	1290	48.062015503876
DEDD	1173	44.842284739983
UFC1	364	47.2527472527472
USP21	276	47.1014492753623
PPOX	2094	59.1690544412607
B4GALT3	505	52.4752475247525
ADAMTS4	6836	47.0304271503803
NDUFS2	1051	49.0009514747859
FCER1G	302	45.0331125827815
APOA2	412	51.9417475728155
TOMM40L	1649	51.7889630078836
NR1I3	404	44.0594059405941
PCP4L1	969	47.6780185758514
MPZ	949	52.581664910432
SDHC	773	43.5963777490297
CFAP126	232	43.9655172413793
FCGR2A	1681	41.1064842355741
HSPA6	304	38.4868421052632
FCGR3A	1253	42.4581005586592
FCGR2C	439	37.5854214123007
FCGR3B	1315	42.4334600760456
FCGR2B	1101	38.4196185286104
FCRLA	971	41.4006179196704
FCRLB	481	40.3326403326403
DUSP12	291	30.5841924398625
ATF6	5416	39.807976366322
OLFML2B	483	39.1304347826087
NOS1AP	2556	49.3348982785603
RP11-565P22.6	674	59.1988130563798
SPATA46	845	51.1242603550296
C1orf226	3129	53.6273569830617
SH2D1B	2012	39.7117296222664
UHMK1	7081	34.5148990255614
UAP1	479	34.0292275574113
DDR2	7154	38.0486441151803
HSD17B7	403	44.6650124069479
CCDC190	1806	43.2447397563677
RGS4	2242	38.8938447814451
RGS5	5043	34.7213959944478
NUF2	290	26.8965517241379
PBX1	5155	40.5237633365664
LMX1A	2013	45.057128663686
RXRG	340	45
LRRC52	133	48.1203007518797
MGST3	632	40.9810126582278
ALDH9A1	834	37.8896882494005
TMCO1	3730	34.6648793565684
UCK2	3785	49.4055482166447
FAM78B	3647	46.9152728269811
POGK	4064	41.5846456692913
TADA1	1057	34.0586565752129
ILDR2	11168	39.7385386819484
MAEL	355	32.112676056338
GPA33	1498	52.6702269692924
STYXL2	557	45.7809694793537
POU2F1	11535	39.4278283485045
CD247	1041	52.6416906820365
CREG1	1165	46.0085836909871
RCSD1	4000	41.425
MPZL1	3998	44.0970485242621
ADCY10	292	36.6438356164384
MPC2	1648	37.8640776699029
DCAF6	406	31.0344827586207
GPR161	5988	46.7267869071476
TIPRL	2063	32.8647600581677
SFT2D2	10481	41.226982158191
TBX19	1424	46.6292134831461
XCL2	184	32.6086956521739
XCL1	849	33.6866902237927
DPT	1081	48.4736355226642
ATP1B1	1167	34.4473007712082
NME7	422	37.914691943128
BLZF1	1123	30.8993766696349
SLC19A2	1940	31.8556701030928
F5	2362	36.0287891617273
SELP	614	46.2540716612378
C1orf112	1093	35.4986276303751
SELL	1119	40.5719392314567
SELE	1885	34.5888594164456
METTL18	48	29.1666666666667
SCYL3	4082	37.6286134247918
KIFAP3	350	34.2857142857143
METTL11B	1109	35.8881875563571
GORAB	1372	28.4256559766764
PRRX1	3235	35.7032457496136
MROH9	425	39.0588235294118
FMO3	377	30.2387267904509
FMO2	3541	33.7475289466253
FMO1	2630	41.2167300380228
FMO4	245	37.5510204081633
PRRC2C	1664	37.1995192307692
MYOCOS	1146	42.6701570680628
MYOC	508	41.5354330708661
VAMP4	4346	32.0754716981132
EEF1AKNMT	960	42.3958333333333
DNM3	4876	33.6341263330599
PIGC	272	35.2941176470588
C1orf105	235	39.1489361702128
SUCO	1574	33.4815756035578
FASLG	860	39.7674418604651
TNFSF18	2165	37.4133949191686
TNFSF4	2785	38.4201077199282
PRDX6	952	37.5
SLC9C2	634	30.1261829652997
RP3-436N22.5	949	34.5626975763962
ANKRD45	1809	43.7810945273632
TEX50	94	25.531914893617
KLHL20	1445	31.280276816609
CENPL	898	38.8641425389755
DARS2	1633	37.3545621555419
ZBTB37	17425	38.2037302725968
SERPINC1	89	28.0898876404494
RC3H1	7637	33.5995809872987
RABGAP1L	5307	35.6510269455436
GPR52	348	35.3448275862069
CACYBP	1948	36.1909650924025
MRPS14	1711	37.4050263004091
TNN	1004	44.2231075697211
KIAA0040	3728	45.118025751073
TNR	8163	44.0891828984442
COP1	322	35.4037267080745
PAPPA2	3147	40.7372100413092
ASTN1	3217	45.3528131799813
BRINP2	894	46.1968680089485
SEC16B	712	43.5393258426966
RASAL2	10908	38.8430509717638
CLEC20A	288	35.0694444444444
TEX35	2081	54.3008169149447
RALGPS2	5482	33.8744983582634
ANGPTL1	1594	30.3011292346299
FAM20B	4423	40.176350893059
TOR3A	778	47.5578406169666
ABL2	8388	41.7381974248927
SOAT1	5036	37.6290706910246
AXDND1	1428	38.375350140056
NPHS2	634	43.5331230283912
TDRD5	329	31.6109422492401
FAM163A	2009	55.0522648083624
TOR1AIP2	6095	37.2436423297785
TOR1AIP1	1837	35.6015242242787
CEP350	3714	36.7528271405493
QSOX1	6993	52.4238524238524
LHX4	4405	45.4029511918275
ACBD6	3805	50.4336399474376
XPR1	6213	36.8260099790761
KIAA1614	6026	54.447394623299
STX6	3845	41.1183355006502
MR1	6673	44.2229881612468
IER5	3014	41.6058394160584
CACNA1E	9250	44.5297297297297
ZNF648	1734	41.9261822376009
GLUL	6307	42.809576660853
TEDDM1	1547	43.1157078215902
RGSL1	484	48.1404958677686
RNASEL	1758	40.6712172923777
RGS16	1669	51.0485320551228
RGS8	4919	49.3596259402318
NPL	1476	34.2818428184282
DHX9	548	31.7518248175182
SHCBP1L	118	24.5762711864407
LAMC1	2802	40.8636688079943
LAMC2	1727	42.8488708743486
NMNAT2	4404	46.5485921889192
SMG7	2262	47.2148541114058
NCF2	555	40.1801801801802
ARPC5	6686	38.3039186359557
RGL1	2239	40.6878070567218
APOBEC4	1403	35.2815395580898
COLGALT2	2927	45.2681926887598
TSEN15	1772	33.1828442437923
C1orf21	9463	44.5841699249709
EDEM3	3826	33.4030318870883
NIBAN1	3945	40.4562737642586
RNF2	2302	32.015638575152
TRMT1L	1918	30.5526590198123
SWT1	978	36.9120654396728
IVNS1ABP	1647	34.4262295081967
HMCN1	1071	30.905695611578
PRG4	789	25.9822560202788
TPR	2319	31.6946959896507
ODR4	2299	35.0587211831231
PDC	413	29.7820823244552
PTGS2	2562	29.664324746292
PLA2G4A	473	29.5983086680761
BRINP3	360	30.2777777777778
RGS18	1261	30.8485329103886
RGS21	1161	28.5099052540913
RGS1	702	35.3276353276353
RGS13	788	25.8883248730964
RGS2	679	38.880706921944
UCHL5	4101	32.1628871007071
RO60	6488	31.905055487053
GLRX2	5066	34.3268851164627
CDC73	4103	29.0031684133561
B3GALT2	1564	28.1329923273657
KCNT2	3592	32.0991091314031
CFH	191	27.7486910994764
CFHR3	1894	34.4244984160507
CFHR1	190	26.3157894736842
CFHR4	307	28.9902280130293
CFHR2	542	29.520295202952
CFHR5	995	36.4824120603015
F13B	637	28.414442700157
ASPM	197	24.3654822335025
ZBTB41	5677	30.0863131935882
CRB1	6140	34.5276872964169
DENND1B	5712	31.0749299719888
